The job is half done.,El trabajo está a medias.
I teach French to college kids.,Enseño francés a chicos de escuela secundaria.
I'll lend you the book as soon as I'm done reading it.,Te voy a prestar el libro apenas termine de leerlo.
You shouldn't deceive your colleagues.,No deberías engañar a tus compañeros.
Do you have any better ideas?,¿Tenés alguna idea mejor?
She carried a baby on her back.,Ella cargó un bebé en su espalda.
Tom didn't act quickly enough.,Tom no actuó lo suficientemente rápido.
I can place the palms of my hands on the floor without bending my knees.,Puedo poner las palmas de las manos en el suelo sin doblar las rodillas.
We are living in the age of nuclear power.,Nosotros estamos viviendo en la era de la energía nuclear.
Can you remember the time we visited Tom when he was still a teenager?,¿Recuerdas la vez que visitamos a Tom cuando era todavía un adolescente?
I was able to answer the question.,Fui capaz de responder a la pregunta.
Why would your opinion be more important than mine?,¿Por qué va a ser tu opinión más importante que la mía?
I wish I could eat steak more often.,Ojalá pudiera comer filete con más frecuencia.
Donkeys are tough animals.,Los burros son animales bravos.
Language is the most important invention of the man.,El lenguaje es la más importante invención del ser humano.
"Not knowing what to say, he remained silent.","Como no sabía qué decir, se quedó callado."
I thought Tom was home asleep.,Pensé que Tom estaba dormido en casa.
Live and learn.,Vive y aprende.
My uncle gave me some good advice when I was in trouble.,Mi tío me dio buenos consejos cuando yo estaba en problemas.
My friend died from an injury.,Mi amigo murió de una herida.
Do you want Tom to wait?,¿Quieres que Tom espere?
I believe you know what this is all about.,Creo que tú sabes de que se trata todo esto.
She tends to be late for school.,Ella tiende a llegar tarde al colegio.
I will do it tomorrow.,Lo haré mañana.
I'm fine.,Estoy perfectamente.
Only a few people didn't go there.,Solo unas pocas personas no fueron.
We walked slowly along the road.,Caminábamos lentamente por el camino.
"When darkness falls, the baboons return to the trees to sleep, safe from night prowlers.","Cuando cae la noche, los babuinos vuelven a los árboles para dormir, a salvo de los merodeadores nocturnos."
Tom filled Mary's wine glass to the rim.,Tom llenó la copa de vino de María hasta el borde.
I'll teach you how to swim.,Te enseñaré a nadar.
You should stay away from him.,Deberías alejarte de él.
"Since I was tired, I took a nap.",Como estaba cansado me eché una siesta.
He looked up at the night sky.,Él alzó la mirada hacia el cielo nocturno.
Tom said that he loved Mary.,Tom dijo que amaba a Mary.
He went home three hours later.,Él se fue a casa tres horas más tarde.
Please be patient.,Por favor tenga paciencia.
I'm too sleepy to drive.,Tengo mucho sueño para conducir.
There's a rock on the floor.,Hay una roca sobre el piso.
We need to do this report again.,Tenemos que hacer este informe otra vez.
She sometimes stays up late at night.,A veces se queda despierta hasta tarde.
I can't change who I am or what I've done.,No puedo cambiar lo que soy o lo que hice.
Today I have to review Spanish.,Hoy tengo que repasar español.
It's hard to choose.,Es una elección difícil.
We saw nothing.,No hemos visto nada.
Tom is a ticking time bomb.,Tom es una bomba de relojería que hace tictac.
The twins look exactly alike.,Los gemelos se ven exactamente iguales.
I can't reach that can of tomatoes.,No puedo alcanzar esa lata de tomate.
All of the students were present.,Todos los estudiantes estaban presentes.
No one will ever find you.,Nunca os encontrará nadie.
Tom has no idea where Mary lives.,Tom no tiene idea de dónde vive Mary.
I wish I had listened to your advice.,Ojalá hubiera escuchado tu consejo.
I'm a different person now.,Soy una persona diferente ahora.
I always wear a seatbelt when I'm driving.,Siempre me pongo el cinturón cuando conduzco.
Someone must've planted them.,Alguien tiene que haberlos plantado.
Animals are afraid of fire.,Los animales tienen miedo del fuego.
Tom is really a good worker.,Tomás es realmente un buen trabajador.
I challenged Tom to a race.,Desafié a Tom a una carrera.
Tom is now in prison.,Tom ahora está en prisión.
Mary had a dream that she won the lottery.,Mary soñó que se ganaba la lotería.
This is garbage.,Eso es basura.
All men are equal.,Los hombres son todos iguales.
I don't want a job in Boston.,No quiero un trabajo en Boston.
We could pretend like this never happened.,Podríamos fingir como si no hubiera pasado nada.
What makes you think that Tom will listen to me?,¿Qué te hace pensar que Tom me va a escuchar?
I ate a light lunch.,Me comí un almuerzo liviano.
What does Tom really think of Mary?,¿Qué piensa Tom realmente de Mary?
Tom urged Mary to drive carefully.,Tom le pidió a Mary que condujera con cuidado.
I have horrible heartburn.,Tengo una acidez terrible.
Have you ever drunk carrot juice?,¿Has tomado jugo de zanahoria alguna vez?
Everyone burst into laughter.,Todo el mundo se echó a reír.
I thought I was your best friend.,Pensé que era tu mejor amigo.
Go find Tom.,Ve a encontrar a Tom.
Tom walked right into Mary's trap.,Tom caminó directo hacia la trampa de Mary.
You should wash your hands before you eat.,Deberías lavarte las manos antes de comer.
The line is busy.,La línea está ocupada.
I wonder where he is hiding.,Me pregunto en dónde se habrá ocultado.
My little brother is watching TV.,Mi hermano pequeño está viendo la televisión.
Quit acting like a child.,Dejá de comportarte como un niño.
It was yesterday that I saw him walking down the street.,Fue ayer que lo vi caminando por la calle.
Where's the catch?,¿Dónde está el truco?
You know me.,Ya me conoces.
She went to Europe via America.,Ella se fue a Europa por los Estados Unidos.
Put the book on the top shelf.,Ponga el libro en el estante de más arriba.
They were lucky.,Ellos tuvieron suerte.
I rang the bell six times.,Llamé al timbre seis veces.
I think we can win today's game.,Creo que podemos ganar el partido de hoy.
Tom doesn't have hairy arms.,Tom no tiene brazos velludos.
"If you go fishing tomorrow, I will, too.",Si mañana vas a pescar yo también voy.
I apologized to Tom.,Me disculpé con Tom.
He never did his work anyhow.,"En todo caso, él nunca hizo su trabajo."
Everyone dies eventually.,"Al final, todo el mundo se muere."
Three and a half hours have passed since he left.,Han pasado tres horas y media desde que se marchó.
I never get drunk.,Nunca me emborracho.
It was a strange night.,Fue una noche rara.
You're nuts!,¡Estás chiflado!
It was only a nightmare.,Solo fue una pesadilla.
Was he in Hokkaido last year?,¿Él estaba en Hokkaido el año pasado?
What'll they think of next?,¿En qué pensarán después?
Tom and Mary didn't speak to John.,Tom y Mary no hablaron con John.
She likes sleeping.,Le gusta dormir.
You'll have a hard time.,Pasarás un mal rato.
Why don't you listen to me?,¿Por qué no me escuchas?
He is young.,Él es joven.
I'll meet them at six.,Los veré a las seis.
Tom bought a camera for Mary.,Tom le compró una cámara a Mary.
Strong winds stripped the tree of its leaves.,El viento fuerte despojó al árbol de sus hojas.
Greek is not an easy language.,El griego no es un idioma fácil.
I'll take a chance.,Aprovecharé la oportunidad.
Have you gone nuts?,¿Se te ha ido la olla?
I am an English teacher.,Soy profesor de inglés.
Tom didn't want to continue the conversation.,Tom no quiso seguir la conversación.
She is remarkably attractive.,Ella es especialmente atractiva.
She was too proud to ask him for help.,Ella era demasiado orgullosa para pedir su ayuda.
Stop moving.,Deja de moverte.
Is that why you want to kill me?,¿Es por eso que me quieres matar?
Tom knows everyone who's anyone.,Tom conoce a todo aquél que es alguien.
Our teacher is a real idiot.,Nuestra profesora es una perfecta idiota.
Do you have Japanese newspapers?,¿Tienes periódicos japoneses?
What do you think of war?,¿Qué piensan acerca de la guerra?
I'm going to start tomorrow.,Voy a empezar mañana.
Did you know him?,¿Le conocías?
What was he doing here?,¿Qué estaba haciendo él aquí?
I can't figure out how to open this suitcase.,No puedo descubrir cómo abrir este maletín.
Take my hand.,Toma mi mano.
Have you ever talked to your wife in English?,¿Le has hablado alguna vez en inglés a tu esposa?
An automobile ran over him.,Lo atropelló un auto.
I saw a boy knocked down by a car.,He visto un chico atropellado por un auto.
I have absolutely no problem with that.,No tengo absolutamente ningún problema con eso.
I was already busy planning my vacation.,Yo ya estaba ocupado planeando mis vacaciones.
Has the mailman already come?,¿Ya ha venido el cartero?
Who's your lawyer?,¿Quién es tu abogado?
Don't leave the door open.,No dejes la puerta abierta.
I lost the watch.,He perdido el reloj.
That's the way the cookie crumbles.,La vida es así.
"I saw that film, but it wasn't very good.","Vi esa película, pero no era muy buena."
This is all he has to do.,Esto es todo lo que él tiene que hacer.
I can't stand the cold.,No puedo aguantar el frío.
They're taking pictures.,Ellos están sacando fotos.
I don't think there is a doctor here.,No creo que haya un médico aquí.
Aren't you three Canadians?,¿Sois las tres de Canadá?
You are fantastic.,Eres fantástico.
"Tom is very crafty, isn't he?","Tom es un manitas, ¿a que sí?"
Can I get you a coffee?,¿Quieres que te traiga un café?
Is it an elk?,¿Eso es un alce?
She didn't want him to play poker.,Ella no quería que él jugara póquer.
You need to stop playing.,Debes dejar de jugar.
He instructed me to go to bed early.,Él me ordenó que me fuera temprano a la cama.
I have to go shopping.,Tengo que ir a comprar.
Sometimes history repeats itself.,A veces se repite la historia.
You three are very lucky.,Ustedes tres tienen mucha suerte.
The girl had no one to turn to for advice.,La niña no tenía a nadie a quien recurrir que le aconsejara.
Nobody lives here.,Nadie vive aquí.
We've just cleaned the toilets.,Hemos acabado de limpiar los baños.
This is an ancient law.,Esta es una ley antigua.
You can trust Tom.,Puedes confiar en Tom.
She depends on her husband for everything.,Ella depende de su marido para todo.
You had better not go there again.,Sería mejor no regresar allá.
My opinion is irrelevant.,Mi opinión es irrelevante.
"If that man makes one more mistake, I'll fire him.","Si ese hombre comete otro error, lo despediré."
Give Tom the keys.,Dale las llaves a Tom.
I want to know what happened to the pistol that you received from Tom.,Quiero saber qué pasó con la pistola que te dio Tom.
Tom didn't mention having seen Mary.,Tom no mencionó haber visto a Mary.
I'm sure Tom means well.,Estoy segura de que Tom tiene buenas intenciones.
Why don't they like me?,¿Por qué no les agrado?
Tom has decided to leave the company.,Tom decidió dejar la compañía.
It was filmed in Australia.,Fue filmada en Australia.
It's not quite ready yet.,Todavía no está del todo listo.
He's a reckless young fellow.,Es un muchacho muy alocado.
That wasn't good.,Podría mejorarse.
I need a good dictionary.,Necesito un buen diccionario.
Tom will be busy at this time tomorrow.,"Mañana a estas horas, Tom estará ocupado."
Chen is not a businessperson.,Chen no es un hombre de negocios.
She told him that she had seen me there last week.,Le dijo que me había visto allí la semana pasada.
He's the one who touched me.,Él es el que me tocó.
Did you mistake the margarine for butter?,¿Confundiste la margarina con la mantequilla?
Please send me your latest catalogue.,Por favor envíeme su último catálogo.
Please help yourself to some more cake.,Por favor sírvase un poco más de torta.
"To tell the truth, I don't want to go with them.","Para ser sincera, no quiero ir con ellos."
He rubbed his hands together.,Él se frotó las manos.
I crossed the equator for the first time on my trip to Australia.,Crucé el ecuador por primera vez durante mi viaje a Australia.
Try to slice the meat with a different knife.,Trata de cortar la carne con otro un cuchillo diferente.
I don't want Tom to see this.,No quiero que Tom vea esto.
Take that off your head.,Sácate eso de la cabeza.
Mary was definitely the prettiest girl at the party.,Mary era definitivamente la chica más linda en la fiesta.
"Are you hiding something, Tom?","¿Estás tú escondiendo algo, Tom?"
Where is he?,¿Dónde está él?
You must answer honestly.,Tienes que responder con sinceridad.
She saw me enter the store.,Ella me vio entrar a la tienda.
"When I was taking a bath, the telephone rang.","Mientras me bañaba, sonó el teléfono."
I like Boston a lot.,Me gusta un montón Boston.
Mother was very busy most of the time.,Mamá estaba muy ocupada la mayor parte del tiempo.
Tom loves you.,Tom te ama.
He's reading a novel now.,Ahora está leyendo una novela.
He likes to hunt.,Le gusta cazar.
The people of Boston hated the British soldiers.,La gente de Boston odiaba a los soldados británicos.
Give me a toothpick.,Dame un palillo.
What time is your plane scheduled to take off?,¿A qué hora sale tu avión?
Please fasten your seatbelt.,"Abróchense sus cinturones, por favor."
We mean business.,Nos referimos a negocios.
Can I see some ID?,¿Puedo ver alguna identificación?
We need to water the flowers.,Tenemos que regar las flores.
Tom is a biologist.,Tomás es biólogo.
We'll go see Tom.,Iremos a ver a Tom.
I was lost in the crowd.,Estaba perdido entre la multitud.
Tom listened.,Tom escuchó.
Where are they?,¿Dónde están?
Now the mountain is hidden by the clouds.,Ahora la montaña está escondida tras las nubes.
I wonder how many horses died during the Civil War.,Me pregunto cuántos caballos murieron en la Guerra Civil.
I usually take a shower in the evening.,Suelo ducharme por la noche.
What will you do when you grow up?,¿Qué harás cuando seas mayor?
Tom's joking.,Tomás está bromeando.
"Tom says he never lies to Mary, but he often does.","Tom dice que él nunca le dice mentiras a Mary, pero lo hace con frecuencia."
We almost froze to death.,Casi nos morimos de frío.
Mary and I became good friends.,Mary y yo nos hicimos buenos amigos.
Think before you speak.,Pensá antes de hablar.
You should have told me that you wanted me to come alone.,Debiste haberme dicho que querías que yo viniera solo.
We're all in the same boat.,Todos estamos en el mismo barco.
Do all of you speak French?,¿Todos ustedes hablan francés?
Happiness is a delicate flower.,La felicidad es una flor delicada.
He didn't like to be punished.,A él no le gustaba que le castigaran.
"For me, time is not money.","Para mí, el tiempo no es dinero."
What do you say we go skiing?,¿Qué te parece si vamos a esquiar?
Tom has broken something again.,Tomás de nuevo ha roto algo.
I hope to hear from you soon.,Espero oír pronto de ti.
Try this one.,Probá este.
Where is it? I've been searching for hours.,¿Dónde está? Llevo horas buscándolo.
I didn't need to paint the fence.,No hacía falta que pintara la valla.
It went very well.,Estuvo muy bien.
He has a house of his own.,Él tiene una casa propia.
Tom wrote his name on all his notebooks.,Tom escribió su nombre en todos sus cuadernos.
You look hot.,Te ves acalorado.
Women love that.,A las mujeres les encanta eso.
When was that?,¿Cuándo fue eso?
Tom doesn't like it when this kind of stuff happens.,A Tom no le gusta cuando sucede esta clase de cosas.
Tom is sick in bed.,Tom está en la cama enfermo.
She turned to the left at the corner.,Ella viró a la izquierda en la esquina.
How far is it from your house to town?,¿Qué distancia hay de su casa al pueblo?
Tom told me that he wanted to go to Boston.,Tom me contó que quería ir a Boston.
Tom can't walk.,Tom no puede caminar.
"The last time I went to China, I visited Shanghai.",La última vez que fui a China visité Shanghái.
I took my clothes to be cleaned.,Llevé mi ropa a lavar.
"If you want, you can easily do it.",Si lo quieres puedes hacerlo sin problemas.
"To start with, who is that man?","Para empezar, ¿quién es ese hombre?"
Tom doesn't want to travel alone.,Tom no quiere viajar solo.
I'll see you tomorrow.,Te veré mañana.
I am not eating.,No estoy comiendo.
Where do you think you're going?,¿A dónde crees que vas?
Tom won the triathlon.,Tom ganó el triatlón.
"You speak French, right?","Hablas francés, ¿verdad?"
Good movies broaden your horizons.,Las buenas películas ensanchan tus horizontes.
Do you know how many years Tom and Mary have been married?,¿Sabes cuantos años llevan casados Tom and Mary?
I anticipate that there will be problems on their expedition.,Preveo que ellos tendrán problemas en la expedición.
Brace yourself.,Prepárate.
The gasoline tank was underneath.,En la parte inferior iba el depósito de gasolina.
Tom has a better idea.,Tom tiene una idea mejor.
Let's not waste this chance.,No desperdiciemos esta oportunidad.
The reason will never be known.,Nunca se sabrá la razón.
Please do this for me.,"Por favor, hazlo por mí."
I rode a horse for the first time yesterday.,Ayer monté a caballo por primera vez.
"All of a sudden, the door shut with a bang.","De repente, la puerta se cerró con un golpe."
A cat got out from under the car.,Un gato salió de abajo del auto.
An innocent man was arrested by mistake.,Se ha detenido a un hombre inocente por error.
All the fruit went bad.,Toda la fruta se puso mala.
Tom is the only person I've ever really hated.,Tom es la única persona a la que realmente he odiado alguna vez.
Why would Tom worry?,¿Por qué Tom debería de preocuparse?
The boy looked pleased with his new bicycle.,El niño parecía feliz con su nueva bicicleta.
Tom isn't as smart as you.,Tomás no es tan inteligente como tú.
"He's the one, isn't he?","Es él, ¿no?"
Tom hasn't come back from Boston yet.,Tom todavía no ha vuelto de Boston.
I know you don't remember me.,Sé que no te acuerdas de mí.
This letter contains sensitive information that may offend some people.,Esta carta tiene información sensible que puede ofender a algunas personas.
Tell me how the robbery went down.,Dime cómo se aplacó el robo.
I heard that Tom got married to a rich woman.,Escuché que Tom se casó con una mujer rica.
Don't tell me.,Ni me lo digas.
Whose turn is it to take out the garbage?,¿A quién le toca sacar la basura?
Is it Japanese food?,¿Es comida japonesa?
Many people don't know that antibiotics are ineffective against viral diseases.,Mucha gente no sabe que los antibióticos son ineficaces contra las enfermedades virales.
Let's always be friends.,Seamos amigos siempre.
We wasted a lot of time.,Perdimos mucho tiempo.
Did you use my camera?,¿Vos usaste mi cámara?
He was born in the 19th century.,Él nació en el siglo XIX.
The administration decided to move the home office of the company to Hawaii.,La administración decidió mover la oficina central de la compañía a Hawaii.
It seemed that he had visited the office.,Parecía que él había pasado por la oficina.
The death penalty should be abolished.,La pena de muerte debería ser abolida.
We're here to talk.,Estamos aquí para hablar.
This box is light enough to carry.,Esta caja es lo suficientemente ligera para poderla portar.
Tom is a former paratrooper.,Tom es un antiguo paracaidista.
I want to see Tom play golf.,Yo quiero ver a Tom jugar golf.
They can't hear me either.,Ellos tampoco pueden oírme.
I'm a cancer patient.,Soy un paciente con cáncer.
I like this coat. May I try it on?,Me gusta este abrigo. ¿Puedo probármelo?
Help me stand up.,Ayúdame a levantarme.
He deceived his friend.,Engañó a su amigo.
Tom is reading a novel by Sidney Sheldon now.,Tom está leyendo una novela de Sidney Sheldon ahora.
We killed time by playing cards.,Nosotros hicimos la hora jugando cartas.
"They aren't quarreling, but are rehearsing a play.","Ellas no están peleando, sino que están ensayando una obra."
One more hour and the turkey will be ready.,Una hora más y el pavo estará listo.
I thought it was impossible to sleep for so long.,Pensé que era imposible dormir tanto.
My father cannot lift it up.,Mi padre no puede levantarlo.
Put the book back where you found it.,Pongan el libro donde lo encontraron.
I cheered myself up by listening to music.,Me levanté el ánimo escuchando música.
Tom has three ex-wives.,Tom tiene tres ex esposas.
Let's send Tom a Christmas card this year.,Vamos a mandarle a Tom una tarjeta de Navidad este año.
His son fell over the cliff.,Su hijo se cayó por el precipicio.
I strongly believe that human imagination is limitless.,Creo sinceramente que la imaginación humana no tiene límites.
Would you like me to help you with your homework?,¿Quisieras que te ayude con tu tarea?
We will have much fun.,Nos vamos a divertir mucho.
It seems that I have lost my keys.,Parece que perdí mis llaves.
Tom got in his car.,Tom se metió en su coche.
I meant it as a joke.,Lo dije charlando.
"The instant he opened the door, he smelt something burning.","En el instante en que él abrió la puerta, él olió algo quemándose."
I haven't forgotten you.,No me he olvidado de ustedes.
He is taller than any other boy.,Él es más alto que todos los otros chicos.
My favorite color is red.,El color que me encanta es el rojo.
Spain approved the treaty.,España aprobó el tratado.
Do you have an eraser I could borrow?,¿Tienes un borrador para dejarme?
Tom got a new pair of glasses.,Tom obtuvo unos lentes nuevos.
Father gave up cigarettes.,Mi padre dejó el tabaco.
"If I had enough money, I'd buy this.","Si me alcanzase el dinero, compraría esto."
Tom wanted Mary to learn French.,Tom quería que Mary aprenda francés.
He's always making such witty remarks!,¡Siempre tiene dichos tan agudos!
She has been married to him for a decade now.,Ella lleva diez años casada con él.
He is what we call a walking dictionary.,Él es lo que nosotros llamamos un diccionario andante.
We're not perfect.,No somos perfectos.
"For three weeks, he ate nothing at all.",Él no comió absolutamente nada por tres semanas.
Tom has told me that same joke more than ten times.,Tom ha dicho la misma broma más de diez veces.
I have been living here for a long time.,Yo estoy viviendo aquí desde hace mucho tiempo.
Tell me where you live.,Dime en dónde vives.
He put great emphasis on this point.,Puso mucho énfasis en este punto.
I thought you said Tom was dead.,Pensé que habías dicho que Tom había muerto.
Tom knows my number.,Tom se sabe mi número.
You lead the way.,Tú diriges el camino.
Do I need a shot?,¿Me tengo que dar una inyección?
Tom can't be older than me.,Tom no puede ser mayor que yo.
I'm sure I never saw her before.,Estoy seguro de que nunca la he visto.
I am a teacher of English.,Soy maestro de inglés.
The heat is terrible today.,Hoy hace un calor terrible.
Tom spoke French.,Tom habló en francés.
Wolves wander in the woods.,Los lobos deambulan por el bosque.
"Wherever you go, you'll be welcomed.","Donde quiera que vayan, serán bienvenidos."
I'm afraid I caught a cold.,Creo que me resfrié.
He crept out of the room very carefully to avoid waking her up.,Salió sigilosamente de la habitación con mucho cuidado con el fin de evitar despertarla.
I'm a night owl.,Soy un ave nocturna.
They're going to enlarge their store.,Van a agrandar su tienda.
Don't swim in the river.,No nades en el río.
She dressed like a boy.,Ella se vestía como un niño.
When was the last time you combed your hair?,¿Cuándo fue la última vez que te peinaste el pelo?
She suggested that I write to him at once.,Ella sugirió que le escribiera de inmediato.
This table is a priceless antique.,Esta mesa es una antigüedad invaluable.
Would you care for some more cake?,¿Querés un poco más de torta?
He tried to persuade her.,Él intentó persuadirla.
It looks like we didn't understand him.,Me parece que no le entendimos.
Could you please pass me the salt?,"¿Puedes pasarme la sal, por favor?"
There's a difference.,Hay una diferencia.
Someone's calling.,Alguien está llamando.
What's happening?,¿Qué Pachuca por Toluca?
I've never been to a zoo.,Nunca he ido al zoo.
Thank you.,¡Gracias!
I'm not going to hurt you.,No les haré daño.
Tom assured Mary that he'd help her paint the ceiling of her kitchen.,Tom le aseguró a María que la ayudaría a pintar el techo de la cocina.
I need a moment of your time.,Necesito un poco de tu tiempo.
My watch gains thirty seconds a month.,Mi reloj se adelanta treinta segundos al mes.
"Tom is a compulsive gambler, isn't he?","Tom es un jugador compulsivo, ¿no?"
The patient got better little by little.,El paciente se recuperó poco a poco.
They all entered.,Todas ellas entraron.
The rain stopped.,Paró de llover.
"Come on, wake up.","Vamos, despierta."
There isn't anyone here.,Aquí no hay nadie.
Tom shouldn't have told Mary what John did.,Tom no debería haberle contado a Mary lo que John hizo.
Tom has long hair and wears glasses.,Tom tiene pelo largo y lleva anteojos.
It is time to study Japanese.,Es hora de estudiar japonés.
You have the right to remain silent.,Tiene el derecho a mantener silencio.
Put some clothes on.,!Pónganse algo de ropa!
He never pays attention to what I say.,Nunca presta atención a lo que yo digo.
I will take over your job.,Me haré cargo de tu trabajo.
My wife loves apple pie.,Mi esposa ama el pastel de manzana.
You're a terrible cook.,Eres una pésima cocinera.
What else could it mean?,¿Qué más podría significar?
We're under investigation.,Estamos bajo investigación.
Do you want to do this now?,¿Quieres hacer esto ahora?
Money has changed his life.,El dinero le cambió la vida.
I didn't feel like scolding her for being late.,No tenía ganas de echarle la bronca por haber llegado tarde.
My hobby is collecting insects.,Mi pasatiempo es coleccionar insectos.
How can I get in touch with you?,¿Cómo puedo contactarme contigo?
Where did you decide to go?,¿Adónde te decidiste ir?
"In case of an emergency, phone me at this number.","En caso de una emergencia, por favor llámeme a este número."
I want to become a French teacher.,Quiero ser profesor de francés.
I'll join you later.,Me reuniré contigo más tarde.
We know that.,Sabemos eso.
Have you lost your mind?,¿Has perdido el juicio?
You're really beautiful.,Eres realmente hermosa.
I'm looking forward to getting your letter.,Estoy deseando recibir tu carta.
The plane has just taken off.,El avión acaba de despegar.
She did it again.,Ella lo hizo de nuevo.
They speak Spanish in Colombia.,En Colombia se habla español.
Almost all of Tom's ex-wives still talk to him.,Casi todas las ex-mujeres de Tom todavía se hablan con él.
"Once you have made a promise, you should keep it.","Una vez que hayas hecho una promesa, debes mantenerla."
This is the last game.,Este es el último partido.
Does it make a big difference?,¿Acaso hace una gran diferencia?
She picked out the most expensive dress.,Ella escogío el vestido más caro.
I live in Turkey.,Vivo en Turquía.
Tom asked Mary for her telephone number.,Tom le pidió su número telefónico a Mary.
I realized I couldn't win.,Me di cuenta que no podía ganar.
The party is over.,Se acabó la fiesta.
All you can do is trust one another.,No tenéis nada que hacer excepto confiar el uno en el otro.
Tom goes to bed at 10:30.,Tom se va a la cama a las diez y media.
I don't know where your keys are.,No sé dónde están tus llaves.
I'd like to reserve a room in a hotel.,Quisiera reservar una habitación en un hotel.
I remember what you said.,Me acuerdo de lo que dijiste.
I'm not a bit tired.,No estoy cansado en absoluto.
Can you recommend a hotel?,¿Me puede recomendar un hotel?
Please fill out the following questionnaire.,"Por favor, rellena el siguiente cuestionario."
Tom was the oldest person in the room.,Tom era la persona más vieja de la sala.
I must leave now.,Me tengo que ir ahora.
Only two people survived the earthquake.,Sólo dos personas sobrevivieron al terremoto.
Pilots communicate with the airport by radio.,Los pilotos se comunican con el aeropuerto por radio.
She acted as if she didn't care what happened.,Ella hizo como si no le importara lo que pasó.
They were victorious.,Salieron victoriosos.
Something you should know about me is that I'm deeply in debt.,Algo que debes saber sobre mí es que estoy profundamente en deuda.
What do you want to do with this?,¿Qué quieres hacer con esto?
This is the hospital I was born in.,Éste es el hospital en el que nací.
How much cake can you eat?,¿Cuánta tarta eres capaz de comer?
I'll come when I have done my homework.,Vendré cuando haya terminado los deberes.
Tom would never hurt anyone.,Tom nunca lastimaría a nadie.
Don't put off those matters.,No difiera usted esos asuntos.
She loves him now more than she did before.,Ahora le quiere más que antes.
They can't give me what I want.,Ellos no pueden darme lo que yo quiero.
I'm allergic to synthetic rubber.,Soy alérgico a la goma sintética.
"I'm tired, but I'm going anyway.","Estoy cansado, pero de todas formas voy a ir."
Nobody can surpass him.,Nadie puede superarlo.
When was the last time you washed the car?,¿Cuándo fue la última vez que lavaste el auto?
Mary has just come home.,Mary acaba de llegar a casa.
"Sorry, what's your name?","Perdona, ¿cómo te llamas?"
She spent many days knitting a sweater for him.,Ella pasó muchos días tejiendo un suéter para él.
I had a really good time yesterday.,Ayer la pasé verdaderamente bien.
That makes me angry.,Eso me hace enfadar.
It's 7:50 in the morning.,Son las siete y cincuenta de la mañana.
She fell in love with him the first time she met him.,Ella se enamoró de él en cuanto lo conoció.
Tom was on the other side of town at the time of the shooting.,Tom estaba al otro lado de la ciudad al momento del disparo.
Let me talk to Tom alone.,Déjame hablar con Tom a solas.
He studied for ten years.,Él estudió por diez años.
I know why that is.,Sé por qué es así.
What time shall I come?,¿A qué hora vendré?
I'm not happy.,No estoy feliz.
What did you expect me to do?,¿Qué esperabas que yo hiciera?
Keep your promises.,Cumple tus promesas.
I remember.,Yo recuerdo.
We don't need a ladder.,No necesitamos una escalera.
It's not my cup of tea.,No es de mi agrado.
It's easier to teach children than to teach adults.,Enseñarle a los niños es más fácil que a los adultos.
Tom followed us.,Tom nos siguió.
The child talks as if he were a man.,El niño habla como si fuese un hombre.
"Up to now, we've never had this problem.",Hasta ahora nunca hemos tenido este problema.
We go there often.,Vamos allí con frecuencia.
Your father wants you.,Tu padre te reclama.
Classes are starting again soon.,Las clases empiezan pronto de nuevo.
Tom wants Mary to want him.,Tom quiere que Mary lo quiera.
Tom has stopped talking to Mary.,Tom ha dejado de hablar a Mary.
His 81-year-old grandfather is proud of him.,Su abuelo de 81 años está orgulloso de él.
Tom doesn't want his son to turn out like me.,Tom no quiere que su hijo acabe siendo como yo.
I can bake bread.,Sé hornear pan.
Why doesn't Tom like this hotel?,¿Por qué a Tom no le gusta este hotel?
You are crazy.,Estás loco.
I'm going bald.,Me estoy quedando calvo.
I got these earrings from my grandmother.,Yo obtuve estos aretes de mi abuela.
The ball hit the fence.,La pelota golpeó la cerca.
Tom is going to die today.,Tom va a morir hoy.
These shoes are too expensive.,Estos zapatos son demasiado caros.
How easy is it to find a part-time job?,¿Qué tan fácil es encontrar trabajo a tiempo parcial?
Tom offered Mary a chair.,Tom le ofreció un asiento a Mary.
Tom wants Mary to help John.,Tom quiere que Mary ayude a John.
I have no homework today.,Hoy no tengo tarea.
I've been wondering about that all day.,He estado pensando en ello todo el día.
Tom locked his sister in the closet.,Tom encerró a su hermana en el armario.
He played an important part.,Él jugó un rol importante.
We have to find the right person for each position.,Tenemos que encontrar a la persona adecuada para cada puesto.
He lent me two books.,Él me prestó dos libros.
Tom always makes it a rule never to ask a woman her age.,Tom tiene como norma estricta nunca preguntar a una mujer su edad.
How about a cup of coffee?,¿Quisiera una taza de café?
I'm the new teacher.,Soy el nuevo profesor.
Life is a dream.,La vida es sueño.
I'll give it to you.,Te lo daré.
We had some chicken soup.,Comimos un poco de sopa de pollo.
Dues are collected in October.,Las cuotas son recaudadas en Octubre.
Tom runs 10 kilometers a day.,Tom corre 10 kilómetros por día.
I'll be back by 2:30.,Volveré a las 2:30.
Tell me what that man is like.,Dime cómo es ese hombre.
Please find out where he is.,"Por favor, encuéntralo."
They have lived here for ten years.,Ellos han vivido aquí por diez años.
We're lifeguards.,Somos socorristas.
I'll see you next summer.,Te veré el próximo verano.
I spent a lot of money yesterday.,Me gasté mucho dinero ayer.
The explanation of each fact took a long time.,La explicación de cada hecho tomó harto tiempo.
The people are angry.,La gente está enfadada.
