Walking is an excellent exercise.,Caminar es un excelente ejercicio.
He fell off the horse.,Él se cayó del caballo.
"The piano was made of beautiful, dark brown wood.",El piano está hecho de preciosa madera marrón oscuro.
Do you know where she lives?,¿Sabes dónde vive ella?
It wasn't difficult.,No era difícil.
My hobby is collecting old coins.,Mi pasatiempo es coleccionar monedas antiguas.
That strategy obviously didn't work.,La estrategia obviamente no funcionó.
I didn't have time to watch TV yesterday.,Ayer no tuve tiempo de ver la televisión.
It's only a scratch.,Solo es un rasguño.
The man Mary is talking with is Tom.,El hombre con quien Mary habla es Tom.
You have to come back in 30 minutes.,Tienes que volver en 30 minutos.
Tom couldn't decide where to go.,Tom no podía decidir hacia donde ir.
Can I take a picture here?,¿Puedo tomar una foto aquí?
This box is light enough for him to carry.,Esta caja es lo suficientemente liviana para que él la lleve.
This is your house.,Ésta es su casa.
Why are you always late?,¿Por qué siempre vienes tarde?
The water is pure.,El agua es pura.
I want to go to America.,Quiero ir a Estados Unidos.
We were surprised at the ease with which he solved the problem.,Estábamos sorprendidos de la facilidad con la que él resolvió el problema.
This is where my father works.,Aquí es donde trabaja mi padre.
The doors on the left side will open.,Las puertas abrirán del lado izquierdo.
It wasn't very good.,No estuvo muy bueno.
Please give me a glass of milk.,"Un vaso de leche, por favor."
I'll go and get you a cup of coffee.,Iré a traerte una taza de café.
Make up your own mind.,Decídete.
I just can't make up my mind.,Sencillamente no puedo decidirme.
Scientists haven't found a cure for cancer yet.,Los científicos todavía no han hallado la cura contra el cáncer.
Tom bought a new camera last month.,Tom compró una cámara nueva el mes pasado.
Tom had a bad dream.,Tom tuvo un mal sueño.
Why is Tom mad at me?,¿Por qué Tom está enojado conmigo?
This is nice.,Esto está bien.
It was fabulous.,Era fabuloso.
I play volleyball often.,Juego al voleibol a menudo.
Do you still really want to go?,¿Estás seguro de que todavía quieres ir?
What would you advise me to do?,¿Qué me aconseja usted hacer?
He's lived there all his life.,Ha vivido allí toda su vida.
I thought it over and decided to tell Tom everything.,Lo medité y decidí decirle todo a Tom.
The proverb is familiar.,El proverbio es familiar.
I am not going anywhere.,No voy a ninguna parte.
I'm an addict.,Soy adicta.
My mouth was dry.,Mi boca estaba seca.
My mother put thirteen candles on my birthday cake.,Mi madre ha puesto trece velas en mi tarta de cumpleaños.
I know you're confused.,Sé que estás confundido.
This is a newspaper.,Este es un periódico.
He did what I told him to do.,Él hizo lo que le instruí.
You elect your representative by voting.,Tú eliges a tu representante votando.
I couldn't stop Tom.,No pude detener a Tom.
Please allow me to measure you.,"Déjeme tomarle las medidas, por favor."
I'm sick of this game.,Me cansé de jugar esto.
You're not the only one who uses this computer.,No sos el único que usa esta computadora.
The room was so dark that we could see nothing at all.,El cuarto estaba tan oscuro que no podíamos ver absolutamente nada.
That should be kept between us.,¡Eso tiene que quedar entre nosotros!
I would rather stay home than go out.,Prefiero quedarme en casa que salir.
"Since I had a cold, I didn't go to school.","Como estaba constipada, no fui a clase."
"With such friends, one needs no enemies.",Con amigos así no hacen falta enemigos.
Tom pretended not to know what to do.,Tom fingió que no sabía que hacer.
This is the place where Tom works.,Este es el sitio donde trabaja Tom.
She looks confused.,Parece confundida.
Your dog is here.,Vuestro perro está aquí.
How can I get rid of all those fallen leaves?,¿Cómo puedo deshacerme de todas esas hojas secas?
Mary showed me the letter.,Mary me enseñó la carta.
It is Sunday tomorrow.,Mañana es domingo.
The situation is hopeless.,La situación es desesperada.
We'll dine together and then go to the theater.,Cenaremos juntos y luego iremos al teatro.
I will take care of you when you are old.,Yo me haré cargo de ti cuando seas viejo.
There is a bus stop near our school.,Hay una parada de colectivos cerca de nuestra escuela.
Divorce is becoming more common nowadays.,El divorcio se está popularizando últimamente.
I thought it was Monday.,Pensé que era lunes.
We don't like rain.,No nos gusta la lluvia.
They continued fighting against the invaders year after year.,Ellos siguieron peleando contra los invasores año tras año.
"Work hard, or you'll have to take the same course again next year.","Trabaja duro, o si no, tendrás que tomar el mismo curso otra vez el próximo año."
That's good.,Eso es bueno.
He needs help.,Él necesita ayuda.
Education is the key to success.,Es la educación la llave al éxito.
He had to work even on Sunday.,Tiene que trabajar incluso en domingo.
I wonder if he's at home.,Me pregunto si estará en casa.
I would like to order a sandwich.,Quisiera pedir un sándwich.
Tom and I just met.,Tom y yo acabamos de conocernos.
Speak to me.,Háblame.
You ought to have read the book.,Debías haber leído el libro.
"If you go out so lightly dressed, you'll catch a cold.","Si sales tan descubierta, te vas a resfriar."
I meet him from time to time.,Me junto con él de vez en vez.
Do you wish to make any other transaction?,¿Deseas hacer cualquier otra transacción?
Tom has many things to do today.,Tom tiene muchas cosas que hacer hoy.
Tom has three sisters.,Tom tiene tres hermanas.
Don't hesitate to ask questions if you don't understand.,No dudéis en preguntar si no entendéis.
The old man wondered why life had passed him by.,El anciano se preguntó por qué la vida le había pasado por alto.
A parrot can mimic a person's voice.,El loro puede imitar la voz de la gente.
He left just now.,Se acaba de ir.
I'm glad you're coming.,Me alegra que vengas.
I don't have time for this nonsense.,No tengo tiempo para esta pamplina.
I was busy yesterday.,Ayer estuve ocupado.
The truth is that we can't live without air.,Lo cierto es que los humanos no podemos vivir sin aire.
I hate dancing.,Odio bailar.
I think you should swim.,Creo que deberías nadar.
This is the very book that I wanted to read.,Este es el mismísimo libro que quería leer.
I bought a red sports car.,Yo compré un auto deportivo rojo.
She came home very late.,Ella vino muy tarde a casa.
Take a book from the shelf.,Coge un libro de la estantería.
I'd never betray you.,Yo jamás te traicionaría.
I want you to sit here.,Quiero que se sienten aquí.
Tom was all worn out.,Tom estaba exhausto.
The boy doesn't know how to behave.,El niño no sabe cómo comportarse.
What can they do to us?,¿Qué pueden hacer para nosotros?
Who remembers?,¿Quién se acuerda?
You deserve a medal.,Mereces una medalla.
Many English words are derived from Latin.,Muchas palabras inglesas provienen del latín.
I'm afraid I have to go now.,Me temo que tengo que irme ahora.
This room doesn't get much sunlight.,A esta pieza no le llega mucha luz del sol.
Tom likes to write poems and song lyrics.,A Tom le gusta escribir poemas y letras de canciones.
It's all my fault.,Todo es culpa mía.
It was quite pleasant.,Fue muy agradable.
"He was, to some degree, satisfied with the result.","Estaba, hasta cierto punto, satisfecho con el resultado."
They built it.,Ellos lo construyeron.
When will you go back to Japan?,¿Cuándo volverás a Japón?
He said that he gets up at 6 o'clock every day.,Él dijo que se levantaba todos los días a las 6 en punto.
I'll meet you in the lobby.,Nos vemos en la entrada.
Tom isn't a good singer.,Tomás no es un buen cantante.
Tom advised us to leave early and avoid the morning traffic.,Tom nos aconsejó que saliéramos temprano para evitar el tráfico de la mañana.
I'd appreciate it if you could pay in cash.,Estaría contento si pagaras en metálico.
It is no use trying to argue with him.,No tiene caso discutir con él.
It's difficult to get the car going on cold mornings.,Es difícil hacer arrancar el coche en las mañanas frías.
Give me the spoon.,Dame la cuchara.
Tom listens.,Tom escucha.
That's not what I said.,Eso no fue lo que yo dije.
She danced with a grace that surprised us all.,Ella bailó con una gracia que nos sorprendió a todos.
We searched everywhere.,Buscamos por todos lados.
"Generally speaking, Americans like coffee.",En general a los estadounidenses les gusta el café.
I need Internet.,Necesito Internet.
You'd better not go.,Mejor no vayas.
Is Spanish spoken in Mexico?,¿Se habla español en México?
I detest Tom.,Detesto a Tom.
Tom wishes he could afford to buy the kind of computer Mary bought.,Tom desearía poderse comprar la clase de computador que María compró.
I asked Tom to sing.,Le pedía a Tom que cantara.
Tom was amusing.,Tom fue gracioso.
Tom pulled the trigger.,Tom jaló el gatillo.
Read the story aloud.,Lee la historia en alto.
What did you want to ask me?,¿Qué querías preguntarme?
Tom has hardly any close friends.,Tom tiene apenas amigos cercanos.
Tom doesn't have a driver's license.,Tom no tiene licencia de conductor.
I took the children to school.,Llevé a los niños a la escuela.
People sometimes compare death to sleep.,A veces la gente compara la muerte con el sueño.
You should have visited Kyoto.,Deberías haber visitado Kioto.
Don't lecture me.,No me eches una reprimenda.
Do you know how to deactivate a bomb?,¿Sabes desactivar una bomba?
That's a good idea.,Esa es una buena idea.
"No matter what you say, I won't change my mind.","No importa lo que digas, no cambiaré de parecer."
"If I were you, I'd buy that one.","Si fuera tú, compraría ese."
You look like you're about to cry.,Tienes pinta de estar a punto de llorar.
Everybody knows his name.,Todos conocen su nombre.
The ticket is good through Monday.,El billete es válido hasta el lunes.
She dried her face on a towel.,Se secó la cara con una toalla.
Stop that car.,Para ese coche.
I deny all those charges.,Niego todos esos cargos.
I know what it's about.,Sé de qué se trata.
It's windy.,Hace viento.
"Tom isn't afraid of snakes, even poisonous ones.","Tom no le tiene miedo a las serpientes, ni siquiera a las venenosas."
Save me some ice cream.,Déjame algo de helado.
Rice grows in warm climates.,El arroz crece en climas cálidos.
They crossed the Atlantic Ocean.,Ellos cruzaron el Océano Atlántico.
It's our secret.,Es nuestro secreto.
I failed.,Fracasé.
I never expected to meet her in a place like that.,Nunca pensé encontrarla en un lugar como ese.
That's the biggest elephant I've ever seen.,Ese es el mayor elefante que he visto en la vida.
I was hungry.,Tenía hambre.
Tom stayed in Boston for three weeks.,Tom se quedó en Boston durante tres semanas.
I'm sad without you.,Estoy triste sin ti.
Tom wants to move to Boston.,Tom quiere mudarse a Boston.
He worked harder than ever.,Él trabajó con más entusiasmo que nunca.
Who else knows about this?,¿Quién más sabe de esto?
She is in a bad mood.,Ella está de mal humor.
I'm going to be an uncle.,Voy a ser tío.
I think I'd want to know.,Creo que me gustaría saberlo.
I'm not a hero.,No soy un héroe.
Tom stared at the blank computer screen.,Tom miraba fijamente a la pantalla del ordenador en blanco.
I won't let anyone hurt you.,No dejaré que nadie te lastime.
"The famous building, the Taj Mahal, is in India.",El famoso edificio del Taj Mahal está en la India.
How do you like Texas so far?,¿Qué le parece Texas?
My house is designed to withstand an earthquake.,Mi casa está diseñada para resistir un terremoto.
It looks as if Tom is trying to slow down the negotiations.,Parece que Tom trata de alentar las negociaciones.
The baby is playing with some toys.,El bebé juega con algunos juguetes.
The ship will stop in Yokohama.,El barco atracará en Yokohama.
I'll give you a prescription.,Te entregaré una prescripción médica.
I'm sure Tom is looking out for Mary.,Estoy segura que Tom se está ocupando de María.
I don't want to see Tom naked.,No quiero ver a Tom desnudo.
He loves the tigers.,Le encantan los tigres.
She likes miniskirts.,A ella le gustan las minifaldas.
Welcome home.,Bienvenido a casa.
You made Tom cry.,Hiciste llorar a Tom.
They grind wheat into flour.,Ellos hacen harina moliendo el trigo.
I thought Tom wasn't allowed to have visitors.,Pensé que Tom no tenía permitido recibir visitas.
They're more than friends.,Ellos son más que amigos.
Send him in.,Mandalo dentro.
The class I have the most homework in is English.,La clase en la que me mandan más deberes es inglés.
She has nothing in common with him.,No tiene nada en común con él.
"I realize I may not be the most desirable man in the world, but I still hope you'll consider going out with me.","Me doy cuenta de que puede que no sea el hombre más atractivo en el mundo, pero aún así espero que consideres salir conmigo."
I tried to save him.,Intenté salvarle.
Both girls coughed at the same time.,Las dos chicas tosieron al mismo tiempo.
I see my ship.,Veo mi barco.
Neither of those boys can speak French.,Ninguno de esos chicos habla francés.
I am not afraid.,No estoy asustado.
I can't feel my toes.,No siento mis dedos del pie.
It's not a big deal.,No es para tanto.
My uncle has made me what I am today.,Lo que soy hoy en día se lo debo a mi tío.
My alarm clock didn't work. That's why I was late.,Mi reloj despertador no funcionó. Es por eso que llegué tarde.
I have a stuffed-up nose.,Tengo la nariz tapada.
She will be here in no time.,Ella estará aquí en seguida.
The region boasts the most beautiful women in the country.,La región presume de las mujeres más guapas del país.
It can not be true.,No puede ser cierto.
The telephone is broken.,El teléfono está roto.
Tom doesn't have any credit cards.,Tom no tiene tarjetas de crédito.
I saw it first.,Yo lo vi primero.
I couldn't deny it.,No lo pude negar.
I just want to be with you.,Yo solo quiero estar con vos.
I knew you'd be late.,Sabía que ibas a llegar tarde.
I'm worried about you.,Estoy preocupado por ti.
They don't trust each other.,Ellos no confían el uno en el otro.
You should learn self-defense.,Deberías aprender defensa personal.
Prawns don't agree with me.,Los langostinos no están de acuerdo conmigo.
Is Tom a scientist?,¿Tom es científico?
I needed that.,Yo necesitaba eso.
Don't struggle.,No forcejees.
A caged cricket eats just as much as a free cricket.,Un grillo enjaulado come tanto como un grillo libre.
We have been good friends for a long time.,Somos buenos amigos desde hace mucho.
See you Monday at school.,Te veo el lunes en la escuela.
I wish I could go to Japan.,Ojalá pudiera ir a Japón.
He gorged himself on ice cream.,Tomó helado hasta hartarse.
"Even though he apologized, I'm still furious.","Aunque él se disculpó, aún estoy enojada."
I'd be very grateful if you'd help me.,Le estaría enormemente agradecido si me ayudara.
I'm an old man.,Soy un anciano.
I beg you to do it carefully.,Le encarezco que lo haga con cuidado.
Tom should go to bed now.,Ya Tom debería irse a dormir.
Tom's death came as a surprise.,La muerte de Tom vino de sorpresa.
I heard otherwise.,Lo he oído de manera distinta.
He claimed that he had returned the book to the library.,Él sostenía que sí había devuelto el libro a la biblioteca.
The bathroom is dirty.,El cuarto de baño está sucio.
Tom might have left his umbrella in Mary's car.,Puede que a Tom se le haya quedado el paraguas en el auto de Mary.
Can you remember the first word you learned in English?,¿Recuerdas la primera palabra que aprendiste en inglés?
I sent her a doll.,Le envié una muñeca.
Who contributed?,¿Quien ayudó?
I won't say anything.,No voy a decir nada.
Have you finished your lunch yet?,¿Ya terminaste tu almuerzo?
Can I have it back now?,¿Me lo entregan de vuelta ahora?
One year has twelve months.,Un año tiene doce meses.
Send it by airmail.,Enviadlo por correo aéreo.
Suddenly the telephone rang.,El teléfono sonó repentinamente.
I say the same thing over and over.,Digo lo mismo una y otra vez.
It's too good to be true.,Es demasiado lindo para ser verdad.
I seem to have caught a cold.,Parece que me agarré un resfriado.
What time should I go to the airport?,¿A qué hora debería ir al aeropuerto?
The bus was late because of the traffic jam.,El bus llegó tarde debido al taco.
I feel much better already.,Ya me siento mucho mejor.
That's clever.,¡Qué listo!
Suit yourself.,Como quieras.
Tom got up and began clearing the table.,Tom se levantó y empezó limpiando la mesa.
Tom wanted me to help you.,Tom quería que yo te ayudara.
Your story is hard to believe.,Tu historia es difícil de creer.
He is a famous baseball player.,Él es un jugador de béisbol famoso.
You are taller than she is.,Sois más altos que ella.
Tom never took Mary seriously.,Tom nunca tomó a Mary en serio.
I made a good profit by selling my car.,Vendí mi coche por un buen precio.
I don't understand modern art.,Yo no entiendo el arte moderno.
Our teacher looks very young.,Nuestro profesor parece muy joven.
Could we have a fork?,¿Podría traernos un tenedor?
She's in the bathroom.,Está en el cuarto de baño.
Who sent the flowers?,¿Quién mandó las flores?
I'm very proud of my son.,Estoy muy orgulloso de mi hijo.
This sounds like a trap.,Esto suena a una trampa.
Tom could never fall for a woman like Mary.,Tom jamás se podría enamorar de una mujer como María.
Rats leave a sinking ship.,Las ratas abandonan el barco.
The teacher made him stay after school.,El profesor le hizo quedarse después de clase.
It's your money.,Es tu dinero.
Tom likes his beer really cold.,A Tomás le gusta la cerveza muy fría.
She wants to hug him.,Ella quiere abrazarlo.
Vampires cannot cross the threshold of a house without having been invited.,Los vampiros no pueden cruzar el umbral de una casa sin ser invitados.
She stayed up late last night.,Ella se quedó despierta hasta tarde ayer por la noche.
I've lost my car key.,Perdí la llave de mi coche.
I should have read the signs.,Debí haber interpretado las señales.
The baby kept crying all night.,El bebé siguió llorando toda la noche.
It hurts when the other kids ignore you.,Hiere cuando los otros niños te ignoran.
This is the book I want to read.,Este es el libro que quiero leer.
We're stranded.,Estamos colgados.
You should have come earlier.,Debiste haber venido más pronto.
Tom arrived home soaking wet.,Tom llegó empapado a casa.
Tom's in there.,Tom está allí.
You must not forget to wake me tomorrow morning.,No te olvides de despertarme mañana por la mañana.
They're home.,Están en casa.
I want to tell you a story.,Quiero contarte un historia.
Are you seriously thinking about selling this online?,¿Estás pensando seriamente en vender esto en línea?
Americans vote for a new president every four years.,Los estadounidenses votan a un nuevo presidente cada cuatro años.
You're doing it wrong.,Lo estás haciendo mal.
Hackers break into computers without permission.,Los hackers penetran en los ordenadores sin permiso.
Tom knows nothing about Boston.,Tom no sabe nada acerca de Boston.
Your soul needs to be saved.,Tu alma necesita ser salvada.
Tom decided to buy a new computer.,Tom decidió comprarse un computador nuevo.
I knew your father.,Conocí a tu padre.
The accident occurred yesterday morning.,El accidente ocurrió ayer por la mañana.
Be there by 2:30 for sure.,Asegúrate de estar allí para las dos y media.
I didn't tell them.,No se lo dije.
"Oh no, not again!","¡Oh no, no otra vez!"
Tom bought a refurbished phone.,Tom compró un teléfono reacondicionado.
She repulses him.,Ella le rechaza.
I am not in a hurry.,No tengo prisa.
I got distracted and I lost track of time.,Me distraje y perdí la noción del tiempo.
The German course begins October fifth.,El curso de alemán empieza el cinco de octubre.
Who is their homeroom teacher?,¿Quién es su profesor jefe?
What's your favorite climate?,¿Cuál es tu clima favorito?
Who is the girl standing over there?,¿Quién es la chica que está allí?
Tom and his friends are playing poker.,Tom y sus amigos están jugando al póquer.
I'm tired of Boston.,Estoy cansado de Boston.
They want to know what's going on.,Quieren saber qué pasa.
It is not a real mansion.,No es una verdadera mansión.
We're going.,Vamos a ir.
The government refuses to bow to public pressure.,El gobierno se niega a doblegarse ante la presión pública.
Do not try to imitate her.,No intentes imitarle.
You're innocent.,Eres inocente.
I said you could go.,Dije que tú podías ir.
He grabbed the chocolate away from his sister.,Él le quitó el chocolate a su hermana.
Mary can speak Japanese.,Mary sabe hablar japonés.
A few were drunk most of the time.,Algunos estaban borrachos la mayor parte del tiempo.
Tom is a good musician.,Tom es un buen músico.
Tom arrived on Monday.,Tom llegó el lunes.
I can't come now.,Ahora mismo no puedo ir allí.
Tom knows something's wrong.,Tom sabe que algo anda mal.
We saw Tom.,Vimos a Tom.
It is quite a big number.,Es un número bastante grande.
What's the best way to travel?,¿Cuál es la mejor manera de viajar?
We know you.,A ti te conocemos.
The prophet Muhammad died in Medina in 632.,El profeta Muhammad murió en Medina en el 632.
She decided to get married to Tom.,Ella decidió casarse con Tom.
Tom didn't cry at Mary's funeral.,Tom no lloró en el funeral de María.
I study psychology.,Estudio psicología.
You should always save money for a rainy day.,Siempre deberías ahorrar dinero para cuando vengan las vacas flacas.
My name is Tom.,Me llamo Tom.
Be reasonable.,Sea razonable.
I feel so sorry for Tom.,Me da mucha pena Tom.
What is your emergency?,¿Cuál es su emergencia?
There were a lot of young couples in the park.,Había muchas parejas jóvenes en el parque.
Can you estimate how late the train will be?,¿Puede estimar cuánto se va a retrasar el tren?
I play tennis once in a while.,Yo juego al tenis de vez en cuando.
You're not allowed in there.,No estás permitido allá adentro.
He had the courage to expose the scandal.,Él tuvo el valor de exponer el escándalo.
The roof is on fire.,El techo está en llamas.
Have you ever been happy?,¿Has sido feliz alguna vez?
An old person is a bridge between the past and the present.,Un anciano es un puente entre el pasado y el presente.
That's a very famous song.,Ésa es una canción muy famosa.
Tom's speech was excellent.,El discurso de Tom fue excelente.
My watch is accurate.,Mi reloj es preciso.
What do you have there?,¿Qué tiene usted ahí?
It's not clean.,No está limpia.
What were you doing when it began to rain?,¿Qué estabas haciendo cuando empezó a llover?
He is old.,Él es viejo.
I can't read French.,No sé leer francés.
He practices playing the guitar until late at night.,Él practica guitarra hasta tarde por la noche.
I prefer coffee to tea.,Prefiero el café al té.
When does Tom's bus arrive?,¿Cuándo llega el autobús de Tom?
He's a citizen of China.,Él es un ciudadano de China.
I don't have the courage to ask my boss to lend me his car.,No tengo el coraje de pedirle a mi jefe que me preste su auto.
Tom had to wait for Mary for about three hours.,Tom tuvo que esperar a Mary más o menos por tres horas.
"He asked her to stay, but she didn't want to.","Él le preguntó a ella si quería quedarse, pero ella no quiso."
Tom wondered if he had enough firewood to make it through the winter.,Tom se preguntaba si tenía suficiente leña para pasar el invierno.
You ought not to have disclosed the secret.,No tenías que haber revelado el secreto.
I'm not good with kids.,No soy bueno con los niños.
You don't have to stay.,No necesitan quedarse.
I want something sweet to eat.,Quiero algo dulce para comer.
The tenor sang very well tonight.,El tenor ha cantado muy bien esta noche.
She was still clinging to the hope that her dog would be found alive.,Ella aún se aferraba a la esperanza de encontraran a su perro con vida.
I can't tell you how to do that.,No puedo decirte cómo hacer eso.
What are you doing up this early?,¿Qué haces despierto tan temprano?
I could kill you.,Podría mataros.
You must respect your elders.,Tienes que respetar a tus mayores.
It was so cold that I couldn't sleep.,Hacía tanto frío que no podía dormir.
I said goodbye.,Dije que adiós.
A person views things differently according to whether they are rich or poor.,Una persona ve las cosas de manera diferente dependiendo de si es rica o pobre.
Don't talk to me about religion.,¡No me hables de religión!
Tom was an astute businessman who made a lot of money.,Tom fue un astuto hombre de negocios que ganó mucho dinero.
The ship set sail.,La nave zarpó.
She will pay up to fifty dollars.,Ella pagará el máximo de cincuenta dólares.
Tom asked me if I liked chocolate.,Tom me preguntó si me gustaba el chocolate.
His house is on the other side of the bridge.,Su casa está al otro lado del puente.
Yesterday I was ill.,Ayer estaba enfermo.
I didn't say you were here.,No dije que usted estaba aquí.
Do you drink wine?,¿Usted bebe vino?
This tea is very hot.,Este té está ardiendo.
I live on the first floor.,Vivo en el primer piso.
I can't tell her now. It's not that simple anymore.,No puedo decírselo ahora. Ya no es tan simple.
You're motivated.,Estáis motivados.
I know you're worried about Tom.,Sé que están preocupadas por Tom.
I want Tom to think he's smarter than us.,Quiero que Tom piense que es más listo que nosotros.
The story wandered.,La historia se difundió.
Where did you put the television guide?,¿Dónde has puesto la guía de programación de la televisión?
"Tom is babbling, isn't he?",Tom está murmurando. ¿No lo está?
You've got a lot to learn.,Tienes mucho que aprender.
Tom flew in from Boston that night.,Tom tomó un vuelo desde Boston aquella noche.
Break it down.,Rómpelo.
I haven't found my keys yet.,Todavía no he encontrado mis llaves.
The office is having a farewell party.,En la oficina tiene lugar una fiesta de despedida.
Everybody hates Tom.,Todo el mundo odia a Tom.
Have you ever argued with your manager?,¿Has discutido alguna vez con tu gerente?
I'm feeding the goldfish.,Estoy dándole de comer al pez dorado.
I hope I get a chance to return the favor you've done me.,Ojalá pudiera devolverte el favor que me hiciste.
He still wants to come.,Todavía quiere venir.
Everything he sees arouses his curiosity.,Todo lo que ve despierta su curiosidad.
I don't feel like going out these days.,No tengo ganas de salir estos días.
There's a yellow rose there.,Hay una rosa amarilla ahí.
Stop it.,Deténlo.
I don't know why that was happening.,No sé por qué estaba ocurriendo aquello.
Tom is sad.,Tom está triste.
Tom had nothing to hide.,Tom no tenía nada que esconder.
I wonder who invented it.,Me pregunto quién lo habrá inventado.
We must consider all the options.,Hemos de considerar todas las opciones.
Prince Charles will be the next king of England.,El Principe Charles será el siguiente rey de Inglaterra.
The store is already closed.,La tienda ya está cerrada.
Why don't you try this one?,¿Por qué no pruebas esto?
The price tag is high.,El precio en la etiqueta es alto.
Tom is obviously a good teacher.,Tom obviamente es un buen profesor.
Tom is my ally at the company.,Tom es mi aliado en la compañía.
I went as far as the post office.,Fui hasta la oficina de correos.
A true friend would've helped me.,Un verdadero amigo me habría ayudado.
I've had enough of your excuses.,Ya me he hartado de tus escusas.
Tom bowed to his teacher.,Tom se inclinó ante su profesor.
He didn't go to class.,No fue a clase.
There were fewer accidents this year than last.,Este año hubo menos accidentes que el año pasado.
"If we had wings, could we fly to the moon?",¿Podríamos volar a la luna si tuviéramos alas?
That's my CD.,Es mi CD.
I had plenty of time to talk to many friends.,Tuve un montón de tiempo para hablar con muchos amigos.
Tom isn't a liar.,Tom no es un mentiroso.
I like taking walks in the woods.,Me gusta dar paseos por el bosque.
Tom won't let you down.,Tom no te defraudará.
It will not be long before the new term begins.,No será mucho antes de que el nuevo trimestre empiece.
She wants to work at the hospital.,Ella quiere trabajar en el hospital.
Ask him for advice.,Pídele consejo a él.
Find out what kind of a person he is.,Infórmese usted de que clase de persona es.
How much money is left?,¿Cuánto dinero queda?
This is Tom speaking. Is Mary in?,Soy Tom. ¿Está Mary ahí?
I can't ask you to put yourself in danger.,No puedo pedirte que te pongas en peligro.
I have nothing in particular to do tomorrow.,Mañana no tengo nada que hacer en particular.
How is it that you know so much about Japanese history?,¿Cómo es que sabes tanto sobre la historia de Japón?
Don't worry about what I did.,No te preocupes por lo que hice.
I am sorry to cancel the appointment at the last minute.,Lamento cancelar la reunión a última hora.
She may be French.,Ella podría ser francesa.
I'm envious of you because you have a good boss.,Me das envidia porque tienes un buen jefe.
He was very worried about having to spend Christmas in the hospital.,Él estaba muy preocupado por tener que pasar la Navidad en el hospital.
You needn't do it at once.,No necesitas hacerlo ya mismo.
Learning French is useful.,Aprender francés es útil.
It's rare to meet nice people like you.,Es difícil conocer a gente tan agradable como tú.
When was the last time you heard Tom talking about Mary?,¿Cuándo fue la última vez que oíste a Tom hablar acerca de María?
My three-year-old niece kissed me on the cheek.,Mi sobrina de 3 años me dio un beso en la mejilla.
Tom couldn't find anyone for the job.,Tom no pudo encontrar a nadie para el trabajo.
"I can't do that, sir.","No puedo hacer eso, señor."
I'll call you around five o'clock.,Te llamaré hacia las 5.
Can we sit over there?,¿Podemos sentarnos allí?
He took me to the station.,Él me llevó a la estación.
They did it.,Lo hicieron ellos.
It doesn't mean anything!,¡Eso no quiere decir nada!
I'll show you the way.,Te mostraré el camino.
I told him the big news.,Le conté las grandes noticias.
I telephoned to make sure that he was coming.,Lo llamé para confirmar que vendría.
Tom never seems to finish anything.,Pareciera que Tom nunca termina ninguna cosa.
"If you're hungry, then eat.","Si tienes hambre, pues come."
I'm very short of money.,Tengo poco dinero.
Tom thinks that all Asians look the same.,Tom piensa que todos los asiáticos se ven igual.
I'm going to give you two hints.,Voy a darte dos pistas.
This is why I quit the job.,Es por esto que renuncié al empleo.
I'll drop you off at the station.,Te dejaré en la estación.
I will be traveling in Europe next week.,Voy a viajar por Europa la próxima semana.
Tom and Mary were in the same class.,Tom y Mary estaban en la misma clase.
The curtain caught fire.,La cortina se prendió en llamas.
This is what he said.,Esto fue lo que él dijo.
We don't have lots of time.,No tenemos mucho tiempo.
Will you help me with my French homework?,¿Me vas a ayudar con la tarea de francés?
The attempt ended in failure.,El intento terminó en fracaso.
Elephants can't ride bicycles.,Los elefantes no pueden andar en bicicleta.
Learning Finnish takes time.,Aprender finés toma tiempo.
Tom didn't give Mary his real telephone number.,Tom no le dio a Mary su verdadero número telefónico.
They were about 25 cents a pound cheaper.,Eran aproximadamente 25 centavos por libra más baratos.
Maybe Tom wants to be alone.,Tal vez Tom quiera estar solo.
Do you see it?,¿Lo ves?
Shut the door quickly.,Cierra la puerta rápidamente.
Tom likes the idea.,A Tomás le gusta la idea.
Are you responsible for this mess?,¿Eres tú el responsable de este desastre?
I hate people like Tom.,Odio a la gente como Tom.
"Put your hand over your mouth when you cough, sneeze or yawn.","Tápate la boca cuando tosas, estornudes o bosteces."
The bird flapped its wings.,La pájaro batía sus alas.
This is my big moment.,Este es mi gran momento.
He couldn't speak because the audience was too noisy.,No pudo hablar porque la audiencia era demasiado ruidosa.
The two poems express human suffering.,Los dos poemas expresan la miseria humana.
The old man sat on the bench with his eyes closed.,El anciano se sentó en la banca con los ojos cerrados.
No kidding?,¿En serio?
Do you think it'll work?,¿Piensas que funcionará?
"The more you look, the more you will see, and the more interesting they will become.","Cuanto más mires, más verás, y más interesantes se volverán."
Tom won't eat.,Tom no va a comer.
China is twenty times as large as Japan.,China es veinte veces más grande que Japón.
Have you told everyone when and where the meeting will be?,¿Les dijiste a todos cuándo y dónde será la siguiente reunión?
Tom knew something.,Tom sabía algo.
Tom has a strange way of talking.,Tom tiene una forma rara de hablar.
Let's do what Tom said.,Hagamos lo que dijo Tom.
A promise is not enough.,Una promesa no es suficiente.
He's two years older than me.,Tiene dos años más que yo.
He will come back at four.,Él va a regresar a las cuatro.
Tom tried to distract the guards so Mary would have a chance to escape.,Tom trató de distraer a los guardias para que María tuviera una oportunidad de escapar.
I slept for nine hours.,Dormí nueve horas.
